names,scores,logfoldchanges,pvals,pvals_adj
NT5E,22.629171,1.576709,2.2376999761322577e-113,2.616598288546551e-111
PAK3,8.21599,1.5759714,2.1042101302716554e-16,1.8424636758362838e-15
POC1A,2.9648955,1.5741024,0.00302785839242746,0.009277063530054417
RAB7B,5.640093,1.573225,1.6995871317843764e-08,8.531182427665355e-08
CIP2A,4.264566,1.5718992,2.0029138315925893e-05,7.732899277643554e-05
SEPSECS-AS1,4.4421325,1.5701842,8.907167904329271e-06,3.55222829374985e-05
LINC00342,6.2668605,1.5695511,3.6839948933609036e-10,2.1137588091037418e-09
AC007325.4,5.422336,1.567643,5.8825135137667404e-08,2.8121803865278193e-07
PCOLCE,46.45719,1.5661134,0.0,0.0
ATP10A,2.8220222,1.5635467,0.0047721877126133145,0.01427740883943137
GAL,7.945934,1.5634959,1.9273344108864857e-15,1.5811787604765298e-14
FKBP5,15.969465,1.5623312,2.0856700646709135e-57,8.947395433780964e-56
THNSL1,7.406469,1.5566927,1.297064528412114e-13,9.511920951544035e-13
EPHX2,15.325622,1.5557132,5.155865803445937e-53,1.990034944441466e-51
GNLY,13.418672,1.5556405,4.70060819161843e-41,1.2758859433332178e-39
ALDH1L1,9.849224,1.5546501,6.907548498503579e-23,8.721134010889735e-22
TIPARP,16.206308,1.5507997,4.551020244608159e-59,2.0408159229583477e-57
FLRT2,25.508198,1.549294,1.5988554774177776e-143,2.934376281170786e-141
F2RL2,3.69447,1.5491391,0.00022034606476451616,0.0007678172378748947
AL080317.3,5.426939,1.5485269,5.7328774669830694e-08,2.743485291702673e-07
PCDH7,9.794096,1.5464239,1.193603854585303e-22,1.4900154784739865e-21
CPLX1,8.147469,1.545954,3.7162071765639353e-16,3.1953847187128865e-15
ARHGAP44,3.127426,1.5458417,0.0017634421656980985,0.00555344008386266
TCN2,12.281983,1.5457002,1.1318846935296e-34,2.4410833083101794e-33
SYCP2,4.8884044,1.5431924,1.0165648049402559e-06,4.4046373419808175e-06
PIK3CD-AS2,13.3288355,1.5425677,1.5733439764181497e-40,4.184460807915181e-39
CENPH,7.6881194,1.5424683,1.493132684822461e-14,1.1571360764676975e-13
TRAM1L1,4.963088,1.5418493,6.938105827579765e-07,3.054419806190914e-06
CAMK2N2,3.44634,1.5403877,0.0005682350037109845,0.0018954618028216796
SPP1,10.229148,1.5372993,1.468046731824285e-24,2.0281146101219546e-23
FAM149A,3.0425882,1.5338632,0.0023455308445571054,0.007282287283801374
PLCL1,18.703714,1.5328356,4.617374835807449e-78,2.9967519631084737e-76
AC009065.4,2.4004061,1.5302925,0.01637688555226776,0.04589005351971653
B4GALT6,5.603594,1.5280519,2.0995260595256047e-08,1.0453497248945937e-07
PXMP4,9.300765,1.5259968,1.3943812365290564e-20,1.5487970824821539e-19
HAPLN4,3.2880957,1.5224693,0.001008675016394827,0.003274766955172193
JADE1,11.959047,1.5200154,5.822607442794151e-33,1.1786845877440052e-31
LIPG,2.909998,1.5180199,0.0036143103919338074,0.010976809193606751
CERS6,14.803058,1.5164181,1.3997291016691988e-49,4.9414895024915295e-48
BTN3A3,7.9815054,1.5157249,1.445592205159297e-15,1.195871545718794e-14
SORL1,5.442285,1.5152113,5.260138825442442e-08,2.526416417148811e-07
AC092111.1,2.5162315,1.5145701,0.011861724558528722,0.033843711797643
BOLA3-AS1,4.9552617,1.5139446,7.223307672437694e-07,3.174429519921754e-06
CENPO,3.02917,1.5132427,0.0024522655707287203,0.00760089875423387
PECR,5.651868,1.5125655,1.5871347887630384e-08,7.989709410830976e-08
PID1,9.948702,1.5098858,2.5549495725118738e-23,3.31030864376603e-22
BRCA2,5.0580893,1.5069078,4.234780500186283e-07,1.895324160233567e-06
CACNB4,3.119762,1.5067956,0.0018099720203769206,0.0056922100091586015
SYT7,5.6730266,1.5066037,1.402963001567458e-08,7.096242683416492e-08
CYP1B1-AS1,3.0721602,1.5063593,0.0021251569008669665,0.006643482593764945
ADAM32,3.1436198,1.5049905,0.0016687210710252494,0.00527974278357378
RNF165,7.415447,1.5012654,1.2121506826028877e-13,8.910432855961228e-13
LINC01515,3.0184786,1.500515,0.002540473044679423,0.007857603737410809
ANGPTL1,6.110907,1.5001212,9.90664141623724e-10,5.495251272381557e-09
GAMT,17.003086,1.4987642,7.790828178995102e-65,3.904289716536912e-63
CASTOR1,3.4657886,1.4982839,0.0005286790012883917,0.0017701197490280537
MID1,5.9827967,1.4982418,2.1933831297438956e-09,1.1809836152048295e-08
NPB,3.928454,1.4971993,8.549373939950865e-05,0.00030999450477280956
POLA2,5.932714,1.4948992,2.979677119090544e-09,1.5886070027194353e-08
SLC24A3,18.66495,1.4921914,9.54662469812038e-78,6.181439492032946e-76
LINC01563,2.560204,1.4920887,0.010461071792050372,0.03003602181652424
ACOT7,7.3275204,1.4917641,2.3444981145599484e-13,1.6862983713677613e-12
COL27A1,18.068552,1.4911152,5.6374719181959255e-73,3.2684363863799934e-71
MYO18A,6.230985,1.4904681,4.6351149021046887e-10,2.6343916997954723e-09
TRERF1,12.316533,1.4887496,7.379946158495335e-35,1.6040819442382842e-33
SNHG19,23.266016,1.4878722,9.794536633445343e-120,1.2743473883693464e-117
CHAF1A,5.4653325,1.4870478,4.620404782839829e-08,2.2319204766749202e-07
RNASET2,22.6499,1.4860002,1.3982806830690746e-113,1.6419725665209012e-111
CPS1,3.1833396,1.4857029,0.0014558669419912937,0.004639121600943396
AMOT,9.710157,1.4852685,2.7291431181804817e-22,3.33330732631713e-21
NAPEPLD,15.905924,1.4845634,5.764628803563663e-57,2.4502324851711625e-55
ADAL,11.986264,1.4815471,4.193967993655109e-33,8.53358553657592e-32
CEP128,3.9047282,1.4811832,9.433135724458977e-05,0.0003410573911701652
RPP25,9.343988,1.4805833,9.277163036586284e-21,1.0379411353771323e-19
KIF20B,7.9241395,1.4769183,2.2973187783588394e-15,1.8785953173401744e-14
GSTM2,8.394997,1.4748522,4.659068116664323e-17,4.241680509760788e-16
GARNL3,11.372315,1.4744017,5.744320821502096e-30,1.0120302792516693e-28
POLE2,4.5254073,1.4714369,6.027926494725658e-06,2.4362246893442056e-05
GSN-AS1,2.7161853,1.4690481,0.0066038954346992005,0.019409667428340115
RBP7,23.923563,1.4686942,1.741746296919142e-126,2.4627048533938866e-124
RCAN3,4.5479236,1.4685147,5.417785462158027e-06,2.201511561771047e-05
AL445183.2,2.779591,1.4632816,0.005442740251049563,0.01616489771485763
MAMSTR,6.060207,1.4628164,1.359464048828433e-09,7.457408389782731e-09
FAHD2B,13.60311,1.4618676,3.837580664899984e-42,1.073167234776723e-40
DSEL,24.186207,1.461192,3.107719196323354e-129,4.532853794089953e-127
AC003102.1,5.7082577,1.4611484,1.141385608906364e-08,5.8156314358562357e-08
FAM66C,7.746468,1.4610814,9.448367812843308e-15,7.423947184500329e-14
FAT4,8.068901,1.4608955,7.093377862297851e-16,5.991428853942711e-15
AL357060.1,3.292023,1.460331,0.0009946948113438744,0.003230892792636286
KLHDC9,4.3818865,1.4588028,1.1765620783369864e-05,4.637471892611706e-05
RAB3A,2.471691,1.4587879,0.013447574170133217,0.038120878639039554
ADAM23,4.4940176,1.4576597,6.989180144871257e-06,2.8083391236018146e-05
CHAF1B,2.5982351,1.4541053,0.009370428009529985,0.02704182770260382
TBX2-AS1,12.2618685,1.4527742,1.4511403573533773e-34,3.1150621784147285e-33
COL16A1,14.296177,1.4513733,2.3116485346257972e-46,7.288136045515895e-45
STIM1,22.691525,1.4507835,5.4322963697883784e-114,6.433556807519032e-112
RHOU,14.404768,1.449989,4.829371068972095e-47,1.5580484334624407e-45
A2M-AS1,4.373986,1.4494876,1.219982535361576e-05,4.801786110279131e-05
PGRMC1,36.96518,1.449077,4.1546932206637324e-299,3.9703108008363456e-296
AL928654.1,5.9560466,1.4478015,2.5841258760561733e-09,1.383041336484062e-08
SLC24A1,5.600127,1.4424655,2.141947601972796e-08,1.0657054558971651e-07
ARHGEF33,2.9357257,1.4404995,0.0033276842120379315,0.010154163462696235
SLC18B1,6.9305024,1.4402936,4.193489192054839e-12,2.7775852289535315e-11
AC008105.3,4.578011,1.4392831,4.694176604912311e-06,1.918161548981641e-05
DBP,25.610611,1.435671,1.1621305744853791e-144,2.1908928306607697e-142
KCNS2,3.7060425,1.435642,0.0002105229751023693,0.0007351591745226765
AC239800.3,3.531979,1.4332525,0.0004124618401454162,0.0013975492084545688
KCND3,3.1266952,1.4314401,0.0017678310042413142,0.005565996434962457
HOXA4,3.5036783,1.4312148,0.00045887915154500114,0.0015485774387197537
SLIT3,18.381382,1.4280726,1.8518805058709526e-75,1.1379415622882862e-73
FGF7,11.600527,1.4249991,4.095483270973283e-31,7.607113129254866e-30
TONSL,3.9937449,1.4240638,6.503783290193837e-05,0.00023832961465429845
EEF2K,9.121006,1.4232612,7.442991492038433e-20,7.964000896481124e-19
PLCXD1,5.758276,1.420815,8.497732724266445e-09,4.379722279851144e-08
RGN,15.039679,1.4171352,4.0350215026276574e-51,1.4522409208093543e-49
COL1A2,34.084026,1.4168705,1.2722266126337853e-254,6.780233868446171e-252
RND2,7.003147,1.4141684,2.5027567994188494e-12,1.6814278589647168e-11
LINC00467,6.6706004,1.4117786,2.5475939480094284e-11,1.5937126654895098e-10
SPARCL1,31.375338,1.4107507,4.391418288156434e-216,1.5404984179706235e-213
RAB42,5.5145154,1.4103724,3.497421182950479e-08,1.7082134868365637e-07
CENPW,13.957246,1.4095459,2.842043910953581e-44,8.441753794668444e-43
LDB2,24.750605,1.409387,3.054183307555946e-135,4.8925191908842736e-133
FBXL22,6.0478578,1.4080014,1.467846450354743e-09,8.029693777868337e-09
SLC16A9,4.9982576,1.4036363,5.785065389954263e-07,2.5622745269586458e-06
KCTD12,23.57036,1.4029449,7.763506836370287e-123,1.0546571811584793e-120
SYT2,2.9616623,1.4017661,0.003059832901453142,0.009370886197145644
AVPI1,12.181017,1.4010092,3.923606710395008e-34,8.281409959267089e-33
CD320,18.956652,1.4007553,3.891384538553901e-80,2.643184796983928e-78
SNAI2,26.628845,1.399812,3.1467997544306523e-156,6.65704286981196e-154
CLBA1,4.6648326,1.399151,3.088685264411218e-06,1.287362531698422e-05
SHROOM4,5.7441945,1.3954,9.235945894023701e-09,4.742556393571963e-08
FAM227A,8.993823,1.392923,2.387760669467345e-19,2.4727956439816343e-18
RPP40,10.188219,1.3927784,2.2382784974751865e-24,3.067725618226006e-23
BTN3A2,17.23591,1.3924072,1.4278978674276244e-66,7.424265215763932e-65
PDE4DIP,12.90083,1.391895,4.4527614103741814e-38,1.0862621211769338e-36
ROR1,12.751834,1.3918684,3.0449623512771957e-37,7.187822967712515e-36
HELLS,11.784849,1.3915409,4.672574234748104e-32,9.093472596037514e-31
HYKK,6.324709,1.3907425,2.5371054480496766e-10,1.4758774828253713e-09
CACNA1G,17.56631,1.3903512,4.4627046943710976e-69,2.4155260780294184e-67
PDE4A,14.195944,1.3884304,9.707106995456603e-46,2.985716494618078e-44
GM2A,8.044036,1.3883543,8.692691064417129e-16,7.288972691927138e-15
AL354822.1,7.9576354,1.3882211,1.7535819057788781e-15,1.4416201529175335e-14
TPD52,4.4681764,1.3878331,7.88892224775592e-06,3.1575058095329256e-05
LYL1,3.5808308,1.3874251,0.00034250345729338493,0.0011708151365451556
RBFOX1,3.044802,1.3873495,0.0023283353286959623,0.007235384274966496
MIR503HG,26.321796,1.3847847,1.0798765905225193e-152,2.1529942412338545e-150
C9orf116,5.528999,1.3846898,3.22063157778989e-08,1.577750802815825e-07
COL1A1,36.836124,1.3841739,4.877819720048774e-297,4.2243443094284895e-294
RAMP2,23.112793,1.3828726,3.443224685769673e-118,4.317741435146377e-116
ARHGAP33,7.0319023,1.3787895,2.0373635256455314e-12,1.3747615141518046e-11
NPW,22.988804,1.3752164,6.0329956604256385e-117,7.300978547483656e-115
AHNAK2,10.66989,1.3695856,1.4079233780315232e-26,2.1616498933732743e-25
HECW1,4.62966,1.3695288,3.662666795571117e-06,1.512945072375352e-05
STK32C,7.8731723,1.3690476,3.4576025021109965e-15,2.7911604468686876e-14
FBF1,4.4674425,1.3671242,7.916024206882179e-06,3.1678957233982066e-05
ZNF467,6.487467,1.3664485,8.72916853503546e-11,5.268106437531309e-10
ABLIM3,6.0142417,1.3658664,1.8073061561337662e-09,9.78430855732273e-09
KIAA1614,5.8426747,1.3655192,5.136925810973221e-09,2.696205018929941e-08
WFIKKN1,4.245062,1.3647262,2.1853305323312974e-05,8.405560727619326e-05
NRSN2-AS1,2.8681872,1.3643898,0.004128313424981559,0.012442408912073296
KHK,2.9091997,1.3614966,0.0036235532097265016,0.011003674128988663
CCNF,3.4819024,1.3605237,0.000497865017217263,0.0016727410217227594
ANKRD36B,7.7161226,1.3603882,1.199220904356376e-14,9.353788044589994e-14
NBPF1,11.726534,1.3586024,9.319722763451592e-32,1.7960881567700555e-30
COL4A5,17.111877,1.3578866,1.2103581626972406e-65,6.177284670870833e-64
CCT6B,3.302088,1.3572211,0.0009596793200157629,0.003124115235004914
MMP16,17.05218,1.356962,3.367350321561646e-65,1.6936366508427928e-63
ABHD14A,19.42311,1.3563294,4.921748797547006e-84,3.589379590168952e-82
NEIL1,7.874855,1.3534944,3.411387384073091e-15,2.7546555528792996e-14
GABPB1-AS1,32.148743,1.3531567,9.196668794145373e-227,3.6937287288717493e-224
GSTO2,6.174187,1.3507416,6.650480404369881e-10,3.7308656568077426e-09
SMOC2,24.837778,1.3503206,3.5049376640401225e-136,5.680253654008416e-134
ZNF556,6.570198,1.3476807,5.024838673162852e-11,3.0842381871398035e-10
SDCBP2-AS1,3.4755435,1.3475094,0.0005098193835661527,0.0017104872368969481
ZFYVE28,4.215763,1.34633,2.4893480037119786e-05,9.526001274077612e-05
DPT,12.128072,1.3449761,7.499431424509598e-34,1.559127854969501e-32
FBXO27,3.8206763,1.3445778,0.0001330861720801691,0.00047442977705913644
SOX12,19.166828,1.344269,7.005245569570058e-82,4.890084898475945e-80
CCDC191,7.047973,1.3423281,1.8154240582038174e-12,1.2303948868917191e-11
ALDH1L2,7.4862347,1.3412802,7.087774380992279e-14,5.278782354755147e-13
POLH,5.0553136,1.33822,4.296841046854678e-07,1.9218585527999305e-06
ENDOG,12.143535,1.3379484,6.208464757125658e-34,1.2975504058387887e-32
AMT,4.1650233,1.3362018,3.1132074716017904e-05,0.00011797664250034244
AFG1L,2.8622088,1.3357769,0.004206996164616813,0.012668530339022682
AC004148.2,9.784961,1.3352596,1.306453766161661e-22,1.625033807075319e-21
PPFIA2,3.194676,1.3351637,0.001399879081058408,0.004468423056135875
CENPS,8.895881,1.334483,5.795782104468088e-19,5.861989396391391e-18
FANCA,3.4585974,1.3343563,0.0005429959200567659,0.001813891746930226
PHF7,4.479433,1.332735,7.484161670185392e-06,2.998533647041315e-05
RAB36,3.7781286,1.3310142,0.0001580113154840878,0.0005593265533287169
MAP1A,15.184035,1.3305393,4.511520862261661e-52,1.6782252034343276e-50
SGO2,5.9817004,1.3287405,2.208198213992272e-09,1.188498681382168e-08
TRMT9B,6.2576246,1.3283741,3.908852737466216e-10,2.238603759318067e-09
NBPF15,6.0340924,1.3269771,1.598584608729404e-09,8.708782241344205e-09
CASC10,2.589865,1.3251829,0.009601356249501558,0.0276909549112745
CAND2,2.74261,1.3251116,0.006095304179879938,0.01800460080334819
DDIT4,22.53647,1.3244312,1.8228664370699288e-112,2.104879065438289e-110
FCGR2A,2.569873,1.3241838,0.01017357885579883,0.02926210595025978
LGALS3BP,35.247513,1.3227407,3.7456523576901905e-272,2.414029390434145e-269
CCDC8,17.968012,1.3190049,3.4693262454640863e-72,1.998865659886616e-70
ZNF793,13.162359,1.3185161,1.4450203819585238e-39,3.697677732706978e-38
LSS,11.943409,1.317873,7.028214473594643e-33,1.4144728228520575e-31
PXYLP1,11.433934,1.3177756,2.8299024000713164e-30,5.053162707034561e-29
CLEC11A,32.430893,1.3177255,1.007399369070431e-230,4.166874435081918e-228
ARHGEF3,5.218148,1.3157116,1.8072089313893302e-07,8.327765399998754e-07
RARG,13.860498,1.3149548,1.0990907840120432e-43,3.209599883806718e-42
LTBP1,18.881483,1.3142012,1.6197228219621296e-79,1.0921503300495499e-77
CFAP54,2.755982,1.3140568,0.005851622596416233,0.017312481799346968
SIAE,5.2881923,1.313124,1.2353107483654517e-07,5.762357645085299e-07
CUEDC1,7.206666,1.3129494,5.733850436739056e-13,4.0238591327766384e-12
OLFML3,30.357946,1.3128424,1.9734463314364332e-202,6.286220480815848e-200
ERBB2,10.962807,1.3121387,5.768230591306802e-28,9.436539219414723e-27
ZCCHC12,4.3907385,1.3104839,1.1296631023634235e-05,4.458959344224121e-05
KLF8,4.58831,1.3099062,4.468495982252449e-06,1.8302605550718613e-05
ZNF483,4.5397468,1.3095309,5.632186455145359e-06,2.2836105812939773e-05
TSEN2,9.397553,1.3089528,5.584637165028771e-21,6.319601868290826e-20
TEDC1,3.5623925,1.3087842,0.0003674904972575865,0.0012514455825140692
DNAAF4,7.596238,1.3079503,3.0486355373511e-14,2.319155548905052e-13
AC107375.1,6.3939238,1.3063414,1.6168188010650437e-10,9.539471882886002e-10
NUDT6,8.529309,1.3051565,1.4722377443221027e-17,1.380247787834859e-16
FRMD4B,21.337852,1.3046114,5.056427853412825e-101,4.848746889329745e-99
FADS2,22.49008,1.3009818,5.190511251985776e-112,5.919532441410774e-110
C1orf53,6.7017226,1.2997086,2.059765963155297e-11,1.2963372562678023e-10
ANK2,4.260494,1.2991045,2.0397533454532763e-05,7.871840198098684e-05
FSD1,4.827421,1.2990147,1.3831224965105487e-06,5.924339064265353e-06
C9orf106,3.3345034,1.2987479,0.0008545188714531311,0.002794581246705289
PRRT2,12.553714,1.2969438,3.792966228401597e-36,8.630088102437887e-35
UROS,23.05985,1.295277,1.1715554545559094e-117,1.449433763933389e-115
ANKRD36C,14.8547125,1.293992,6.484573494363149e-50,2.3039357083241787e-48
DGCR6,3.2967823,1.2937421,0.0009779929039801767,0.003181117059624723
RAMP2-AS1,5.3311853,1.2929463,9.757374832792126e-08,4.583154724426579e-07
ZBTB8B,3.7565,1.2920421,0.00017230628873489908,0.0006075994629991422
PLPP3,24.697338,1.2908003,1.142301921718037e-134,1.8193455837110323e-132
JHY,3.8094752,1.2899375,0.00013926205074577945,0.0004956661919348063
AC008443.5,2.8679538,1.2891074,0.0041313595404688245,0.012450235639953516
HIST1H1D,9.632836,1.2888459,5.810299118464024e-22,6.928606689758756e-21
KPNA2,15.265102,1.2869304,1.3062244151575667e-52,4.965623760941241e-51
CYP2U1,6.2973447,1.2866656,3.0278773921203226e-10,1.7481576284964688e-09
CDK6,23.170242,1.2856203,9.088989073979599e-119,1.1638170509297013e-116
SLC17A9,2.8355632,1.2855791,0.00457449826551642,0.013717060206909387
MIAT,6.7310643,1.2854594,1.6842640692801812e-11,1.0661491583362645e-10
CYP1B1,21.014023,1.2843187,4.881882614420947e-98,4.421294539001559e-96
ADA2,5.2395773,1.2842994,1.6094496207056445e-07,7.444946976901273e-07
TSC22D1-AS1,3.5535986,1.283318,0.00037999881566832763,0.0012926116581092873
AC087500.1,3.4670565,1.2827244,0.000526191065369011,0.001762428449911941
MATN2,15.072015,1.2820728,2.474518338658902e-51,9.02320088411239e-50
WDR76,4.958593,1.281728,7.100555135840365e-07,3.1244471971982223e-06
CMBL,20.534243,1.2805157,1.0646180494380085e-93,8.88667470002275e-92
TKFC,8.988825,1.2799722,2.4988846360868684e-19,2.5820876181907302e-18
HIST1H1A,5.054254,1.2786152,4.3207562242789435e-07,1.9309968915246307e-06
GCLM,14.574779,1.2767096,4.064402642753246e-48,1.3636415307339068e-46
THY1,30.501781,1.276208,2.4679218860085898e-204,8.046296379641888e-202
PRIM1,5.252495,1.2741868,1.5005277216674131e-07,6.957357328186218e-07
PC,2.7241101,1.2739537,0.006447498872462819,0.018984226121181697
DAGLA,3.862607,1.2735846,0.00011218335570520541,0.0004027120902407199
SLC2A8,21.589172,1.2735462,2.270407903014899e-103,2.2879932442273417e-101
LHPP,13.595708,1.2726127,4.2463369502110405e-42,1.186277579649179e-40
FAM111A-DT,3.1570194,1.2724757,0.0015939072940009285,0.005053999180623311
ARL17A,10.182412,1.271931,2.3759697987892338e-24,3.251617335004742e-23
MMACHC,2.8841782,1.2703811,0.003924365830563147,0.011859972765801145
IFIT2,6.671288,1.2699875,2.5356809754792686e-11,1.5866183534309545e-10
GPSM2,15.06303,1.2698818,2.834902646714456e-51,1.0269759091293818e-49
METTL7A,20.611477,1.2694379,2.1652036363715207e-94,1.834993528280243e-92
XYLB,3.4373434,1.2694074,0.0005874502662736654,0.0019564967226585856
CCDC18,5.0692015,1.2688973,3.9948820903617773e-07,1.7931675958891471e-06
BCAT2,11.532024,1.2680314,9.0979017921937e-31,1.6609364451058234e-29
PRKAG2-AS1,4.0297923,1.2667334,5.582610225984099e-05,0.0002061712116107374
LPIN3,12.0924635,1.2659664,1.1576274940723971e-33,2.3887811424592958e-32
MYC,19.98349,1.2656323,7.667104158280408e-89,6.0192197602953245e-87
EDNRA,28.94367,1.2622894,3.371279731292108e-184,9.34282751932982e-182
CFAP70,2.992278,1.2622163,0.002769038847975576,0.008535020975858875
PNPO,5.1602507,1.2616944,2.466191365711634e-07,1.1254003180959412e-06
ZNF391,2.8344147,1.2613144,0.0045909712698340936,0.013764966655946363
GLI2,6.6249604,1.2603676,3.473414422979549e-11,2.1519949453170634e-10
HOXA11,30.028517,1.2599273,4.165755454946117e-198,1.311881601396838e-195
DZIP3,12.759842,1.2596905,2.7475823162835605e-37,6.491368178275048e-36
CLN6,7.8636723,1.2550759,3.73033309998067e-15,3.003449192323193e-14
CCDC180,5.3883643,1.2533454,7.110187344186863e-08,3.3792595072792067e-07
MCF2L2,2.9172966,1.2530777,0.0035307985452019295,0.01074083645259946
BNC2-AS1,2.6339421,1.2513093,0.008439989896699722,0.02447393952152761
MAPK12,9.9029665,1.2510401,4.0410697225467795e-23,5.170367738732175e-22
LOXL1,19.436304,1.2496525,3.806211705156779e-84,2.790517063095498e-82
TMEM106A,8.389455,1.249151,4.884026986907442e-17,4.439194486328828e-16
C16orf46,4.263144,1.2484181,2.0157045157025753e-05,7.781197833077791e-05
AGAP9,3.8102674,1.2481558,0.0001388165481134517,0.0004942218650909669
BTN3A1,9.636841,1.2475599,5.588147317969027e-22,6.67518649236533e-21
NES,26.401514,1.2426556,1.316378123005617e-153,2.6628311622521655e-151
CYB5D1,4.575555,1.242586,4.749597053053606e-06,1.939663765565496e-05
SPIN4,4.5719376,1.2423681,4.8323458855510125e-06,1.9720041455790783e-05
ALDH3B1,6.276686,1.241843,3.4586499175717665e-10,1.9881677072322418e-09
TCEAL5,8.832334,1.2413975,1.0251406396050425e-18,1.0274764030876869e-17
PTH1R,21.15793,1.2405454,2.332360261194119e-99,2.161762539079352e-97
SOAT2,3.1571484,1.2376435,0.0015932025157247055,0.005052342524119323
CARD9,8.626349,1.2364614,6.334126547427865e-18,6.067668475937381e-17
SIMC1,15.327723,1.2356062,4.991866054372542e-53,1.9321170944808137e-51
DAAM2,13.16028,1.2327887,1.485332079956094e-39,3.7938256158362425e-38
SPIRE2,3.4503992,1.232691,0.0005597582302458647,0.001867635424368366
SPATA20,16.63718,1.2317274,3.748531506091738e-62,1.7972846648498329e-60
LRP11,6.79895,1.2310121,1.0538439365106999e-11,6.794350181361232e-11
ACSL5,5.207094,1.230004,1.918205612032551e-07,8.824573726138459e-07
AKNAD1,2.5211258,1.2290704,0.011698000278200053,0.033414417822073605
COL5A1,30.722866,1.2278566,2.81792796368378e-207,9.52356556799617e-205
CRYM,2.9889743,1.2258956,0.0027991571978928684,0.008626895398710527
AFF3,17.626797,1.225245,1.5341856061136378e-69,8.336644255338675e-68
GNB3,3.6851907,1.2245958,0.00022853139306909233,0.0007949404413359804
RSPH9,4.2687387,1.2224312,1.9658154020920228e-05,7.594959185581519e-05
PACRG,5.793952,1.2221584,6.874907185209564e-09,3.5618676916005357e-08
AC108134.2,4.2123795,1.2209518,2.5269444279891374e-05,9.663200073528765e-05
WASF3,7.096404,1.2197837,1.28044562480185e-12,8.761725827193498e-12
ZNF286B,2.4453983,1.2180152,0.01446922826743375,0.04082526196043489
FSIP2,3.2076304,1.2177831,0.0013383336933456061,0.00428133921778677
SRP14-AS1,2.942659,1.2167431,0.003254067498510048,0.009938282189355187
EPHB3,5.7446613,1.2167014,9.210508707525785e-09,4.730371160334731e-08
D2HGDH,12.475787,1.2163458,1.0120103708877129e-35,2.2635870386126866e-34
COPZ2,24.367016,1.2158312,3.827458822099409e-131,5.796194881794586e-129
TTLL3,13.838018,1.2143701,1.5029183413567226e-43,4.361295915604068e-42
ACCS,6.73727,1.213761,1.6139027326147272e-11,1.023992126511594e-10
LINC02447,2.5735884,1.2128849,0.01006499451579667,0.028976853627287875
MEG8,14.783738,1.2127255,1.865212416123257e-49,6.568059934945847e-48
LINC00882,2.4420853,1.2123225,0.014602701807887631,0.04117670687850935
CCND1,6.960286,1.2106662,3.3958234439948997e-12,2.26276641268167e-11
AC005726.1,2.397262,1.2099466,0.016518105538900832,0.04625303211069605
AC092691.1,5.505003,1.208539,3.691618008772303e-08,1.7989416190804786e-07
PBLD,6.7811594,1.2074949,1.1921514545738525e-11,7.644167806711054e-11
UBA7,3.3704128,1.2064024,0.0007505567055670628,0.0024665217575453586
SAMD9L,11.471183,1.2059041,1.8412609073180387e-30,3.3242256367755573e-29
SMC4,11.883771,1.2058517,1.4373352882690265e-32,2.8595027167120987e-31
XYLT1,11.217851,1.2057463,3.3327027547899115e-29,5.708231856828975e-28
TXNRD3,5.686718,1.2055112,1.295039601887076e-08,6.562339090710649e-08
CREB3L1,16.849073,1.2052532,1.0657194699271441e-63,5.218071319804054e-62
THSD7A,12.220251,1.20498,2.4233428662376265e-34,5.162036960187805e-33
PVT1,5.483611,1.2048956,4.167307289611773e-08,2.0200907279519163e-07
GALT,12.686874,1.2048613,6.992066734103479e-37,1.6310702474933478e-35
SCX,2.7645977,1.2042305,0.0056993026192712634,0.016888876549172854
DDB2,8.964586,1.2038994,3.1144833135957123e-19,3.1931807646939686e-18
AC245060.5,17.416842,1.2038112,6.147852185899368e-68,3.263897080992897e-66
IFI27L1,12.762087,1.2036759,2.669537334874048e-37,6.323152834304658e-36
ROBO2,3.0600348,1.2027109,0.0022131132030322825,0.0069013172269195055
SLC16A1-AS1,17.487797,1.202597,1.7748483322075733e-68,9.477142934579669e-67
FBXO41,2.7302113,1.2016335,0.00632937473228993,0.018654255233005512
CTSH,25.928682,1.2005738,3.16346780950292e-148,6.08813773644128e-146
SEZ6L2,26.715303,1.1972067,3.1258211765590336e-157,6.715184671781435e-155
MTERF2,15.985245,1.1969725,1.6193082234635605e-57,6.957502139045838e-56
CCDC28B,17.908262,1.195749,1.0166038667561739e-71,5.820897305664017e-70
KNTC1,3.7922835,1.1943833,0.00014926834727031353,0.0005297993990653431
PTCD2,6.6193657,1.1935734,3.6074295000186674e-11,2.2335275633158473e-10
GSS,15.278284,1.1922491,1.0671366231533344e-52,4.073492732430903e-51
RASD1,20.096039,1.1921312,7.992306024493278e-90,6.364677495884547e-88
TRPC1,8.593606,1.1917652,8.42818757746421e-18,8.01270539740191e-17
HCFC1R1,25.56434,1.1914102,3.8036931881322937e-144,7.02744995484735e-142
SH3D19,18.866528,1.1911408,2.1497036234391818e-79,1.4420158135436038e-77
OSBPL7,5.1346984,1.1909069,2.8259712622478175e-07,1.281140873395612e-06
CCDC88B,3.8890011,1.1904173,0.00010065766791635068,0.00036303044650778585
MAOB,16.906015,1.1894034,4.06265894756887e-64,1.992716237415506e-62
MEIS2,15.730243,1.1891457,9.385065388714129e-56,3.881915180857233e-54
CIDEB,3.204873,1.1888558,0.001351220390951138,0.0043195721184022245
